from_account,to_account,amount,device_id,ip_address,country,risk_score,timestamp
ACC0004,ACC0085,195.5,D033,95.47.20.236,Panama,0.85,2025-09-18 16:04:23
ACC0123,ACC0263,1914.55,D078,194.56.116.19,India,0.25,2025-09-12 07:18:44
ACC0185,ACC0176,680.99,D079,207.221.138.61,Cayman Islands,0.9,2025-09-22 02:28:08
ACC0076,ACC0171,554.16,D088,145.161.166.247,France,0.3,2025-10-11 13:51:26
ACC0101,ACC0223,915.36,D099,150.84.147.203,USA,0.2,2025-10-04 00:21:03
ACC0023,ACC0146,820.6,D043,212.26.131.222,USA,0.2,2025-10-02 02:41:23
ACC0238,ACC0293,1671.26,D030,77.86.238.176,Cayman Islands,0.9,2025-09-13 17:39:54
ACC0118,ACC0297,538.08,D033,20.66.253.220,Panama,0.85,2025-10-03 15:58:41
ACC0123,ACC0204,105.05,D001,215.80.147.218,Panama,0.85,2025-10-08 09:20:10
ACC0214,ACC0009,1540.11,D065,137.158.64.146,Singapore,0.35,2025-10-08 16:06:33
ACC0148,ACC0060,1125.9,D031,149.177.61.13,Panama,0.85,2025-10-02 16:58:06
ACC0041,ACC0169,6948.16,D083,53.178.84.181,Panama,0.85,2025-09-24 08:05:55
ACC0213,ACC0083,1461.03,D055,205.248.83.89,Canada,0.2,2025-10-08 04:24:44
ACC0281,ACC0036,1747.71,D010,10.254.71.26,Germany,0.25,2025-09-24 23:11:47
ACC0092,ACC0059,681.68,D098,223.209.146.129,India,0.25,2025-10-06 15:39:55
ACC0063,ACC0247,563.82,D086,211.33.100.55,UAE,0.4,2025-09-30 16:28:40
ACC0097,ACC0280,1822.73,D033,213.206.32.26,USA,0.2,2025-09-19 17:38:53
ACC0075,ACC0176,1632.28,D021,132.246.203.171,France,0.3,2025-09-28 21:57:16
ACC0016,ACC0175,216.1,D050,217.113.64.52,Panama,0.85,2025-09-21 02:05:51
ACC0248,ACC0035,1670.68,D096,209.136.152.207,Canada,0.2,2025-10-04 02:00:06
ACC0199,ACC0165,11793.64,D083,156.100.14.180,Cayman Islands,0.9,2025-09-29 22:36:06
ACC0174,ACC0213,1939.47,D096,31.44.225.34,USA,0.2,2025-10-10 17:22:47
ACC0267,ACC0288,1189.84,D099,151.151.195.204,UK,0.3,2025-09-28 09:30:44
ACC0062,ACC0017,499.61,D082,118.85.19.229,Cayman Islands,0.9,2025-09-17 00:43:55
ACC0029,ACC0154,1394.85,D086,49.81.97.227,Germany,0.25,2025-10-01 20:36:49
ACC0039,ACC0272,1001.59,D047,114.15.16.82,UK,0.3,2025-09-27 18:25:30
ACC0095,ACC0048,1209.78,D018,102.39.34.77,France,0.3,2025-09-28 01:27:07
ACC0163,ACC0064,432.5,D024,69.22.80.89,UAE,0.4,2025-10-08 13:36:12
ACC0278,ACC0041,1871.07,D092,149.86.242.151,France,0.3,2025-09-26 07:13:49
ACC0052,ACC0207,630.67,D097,33.178.95.78,USA,0.2,2025-09-14 09:12:39
ACC0071,ACC0036,17.98,D013,20.130.217.102,UAE,0.4,2025-10-01 13:34:30
ACC0278,ACC0055,1185.8,D034,213.73.30.95,Germany,0.25,2025-09-20 00:44:27
ACC0095,ACC0292,8276.27,D090,53.198.255.220,Cayman Islands,0.9,2025-10-06 14:23:22
ACC0123,ACC0209,1751.39,D001,196.208.225.58,France,0.3,2025-10-05 18:32:46
ACC0281,ACC0122,429.9,D008,59.221.145.84,Panama,0.85,2025-09-28 13:39:55
ACC0070,ACC0208,1822.39,D076,73.167.229.237,Panama,0.85,2025-09-17 21:47:25
ACC0216,ACC0131,1000.38,D083,113.161.58.201,UAE,0.4,2025-09-24 03:15:22
ACC0066,ACC0296,248.75,D024,43.192.20.69,UAE,0.4,2025-09-23 23:49:50
ACC0024,ACC0037,274.59,D088,255.38.157.10,Panama,0.85,2025-09-22 01:28:14
ACC0057,ACC0008,689.3,D053,47.195.175.211,UK,0.3,2025-09-17 20:09:14
ACC0189,ACC0167,1322.45,D053,123.179.61.229,Panama,0.85,2025-09-18 22:34:04
ACC0106,ACC0200,1741.2,D046,179.72.135.135,Canada,0.2,2025-09-25 03:40:40
ACC0224,ACC0026,872.25,D033,210.237.223.25,USA,0.2,2025-10-04 03:02:37
ACC0269,ACC0149,229.73,D027,82.81.55.119,Panama,0.85,2025-09-12 12:36:16
ACC0243,ACC0272,914.31,D009,67.125.61.186,UAE,0.4,2025-09-25 05:40:46
ACC0245,ACC0200,965.9,D035,44.14.209.70,Germany,0.25,2025-10-05 10:40:54
ACC0197,ACC0113,1287.36,D071,78.194.104.143,France,0.3,2025-09-24 05:26:26
ACC0051,ACC0140,1600.93,D085,15.26.155.255,France,0.3,2025-09-17 01:22:01
ACC0124,ACC0145,1517.9,D033,152.229.167.157,Canada,0.2,2025-10-07 13:57:53
ACC0094,ACC0255,16527.4,D068,155.97.10.133,Panama,0.85,2025-09-21 05:54:49
ACC0096,ACC0056,1444.55,D094,188.215.79.160,Singapore,0.35,2025-09-21 12:57:35
ACC0206,ACC0290,201.22,D073,60.237.72.93,Cayman Islands,0.9,2025-09-14 01:55:44
ACC0173,ACC0183,1069.65,D061,120.255.153.14,Canada,0.2,2025-09-15 13:25:23
ACC0053,ACC0290,12006.24,D018,36.184.150.122,Cayman Islands,0.9,2025-09-18 10:41:27
ACC0114,ACC0110,202.74,D028,245.160.114.40,Cayman Islands,0.9,2025-09-25 11:15:59
ACC0231,ACC0108,1847.9,D012,33.216.74.212,Cayman Islands,0.9,2025-10-10 21:39:41
ACC0275,ACC0124,1381.1,D006,178.203.188.196,India,0.25,2025-09-12 03:58:12
ACC0251,ACC0111,209.19,D053,68.246.157.81,Cayman Islands,0.9,2025-09-11 20:40:20
ACC0219,ACC0179,1117.01,D046,199.34.170.156,India,0.25,2025-09-12 21:27:07
ACC0141,ACC0099,7690.87,D023,60.43.85.127,Cayman Islands,0.9,2025-09-14 19:57:17
ACC0231,ACC0116,72.67,D080,195.62.103.170,Germany,0.25,2025-09-26 09:36:57
ACC0222,ACC0079,1668.9,D089,106.11.53.105,UK,0.3,2025-09-13 13:29:34
ACC0273,ACC0090,225.96,D088,64.28.49.116,Panama,0.85,2025-09-17 02:54:20
ACC0223,ACC0118,539.62,D090,152.236.183.145,Germany,0.25,2025-10-10 13:55:29
ACC0300,ACC0169,1659.26,D058,179.155.65.254,Germany,0.25,2025-10-03 15:45:19
ACC0218,ACC0089,565.56,D079,64.247.197.214,India,0.25,2025-09-12 19:53:53
ACC0101,ACC0208,1547.39,D038,33.233.158.39,Panama,0.85,2025-09-18 00:16:20
ACC0028,ACC0118,1899.63,D095,132.111.242.176,France,0.3,2025-10-10 01:05:05
ACC0070,ACC0028,1082.66,D067,42.71.242.22,Germany,0.25,2025-10-06 12:54:42
ACC0279,ACC0038,1109.03,D031,147.33.76.76,France,0.3,2025-09-27 23:27:38
ACC0282,ACC0070,861.16,D023,62.45.215.212,USA,0.2,2025-09-22 13:28:27
ACC0046,ACC0266,890.27,D019,172.149.30.198,UAE,0.4,2025-09-27 11:32:15
ACC0236,ACC0085,1985.58,D088,18.205.12.209,Singapore,0.35,2025-09-13 04:23:46
ACC0013,ACC0016,338.2,D011,173.159.30.31,Cayman Islands,0.9,2025-09-21 02:25:18
ACC0247,ACC0051,1298.62,D057,171.201.164.16,France,0.3,2025-09-19 03:03:53
ACC0181,ACC0161,1591.43,D049,84.202.84.76,UK,0.3,2025-09-19 14:07:56
ACC0044,ACC0280,1339.61,D019,83.135.143.243,UAE,0.4,2025-09-15 13:48:50
ACC0078,ACC0090,1007.82,D098,90.107.130.20,Singapore,0.35,2025-10-06 11:25:45
ACC0223,ACC0240,8919.28,D004,106.98.172.97,Cayman Islands,0.9,2025-09-16 03:53:37
ACC0186,ACC0265,308.42,D036,41.70.115.48,France,0.3,2025-09-24 22:26:55
ACC0262,ACC0117,1326.03,D042,220.53.210.157,Cayman Islands,0.9,2025-09-30 01:51:00
ACC0022,ACC0283,1253.78,D092,63.71.115.164,USA,0.2,2025-10-11 16:10:09
ACC0286,ACC0236,14365.97,D080,42.26.25.78,Cayman Islands,0.9,2025-09-14 03:18:27
ACC0063,ACC0201,257.29,D033,145.199.11.76,France,0.3,2025-09-24 09:55:36
ACC0091,ACC0281,1762.1,D061,59.106.193.205,India,0.25,2025-09-20 23:13:54
ACC0271,ACC0033,492.03,D052,46.188.112.168,Singapore,0.35,2025-09-26 04:26:24
ACC0088,ACC0268,821.21,D074,72.235.117.203,Singapore,0.35,2025-09-18 04:37:11
ACC0189,ACC0271,217.14,D056,74.31.128.233,Canada,0.2,2025-09-13 20:04:29
ACC0200,ACC0150,321.78,D081,105.203.84.231,Panama,0.85,2025-09-13 21:52:10
ACC0096,ACC0207,686.46,D030,85.59.255.231,Cayman Islands,0.9,2025-09-12 23:40:07
ACC0044,ACC0241,828.27,D049,84.141.157.255,Singapore,0.35,2025-10-07 14:28:20
ACC0259,ACC0012,1464.25,D099,152.188.138.142,Canada,0.2,2025-09-20 12:28:43
ACC0142,ACC0170,936.71,D093,25.182.186.97,Germany,0.25,2025-09-13 16:18:09
ACC0149,ACC0030,417.23,D038,205.220.100.59,Canada,0.2,2025-10-07 09:38:46
ACC0132,ACC0162,795.49,D091,46.216.36.33,UK,0.3,2025-09-16 10:45:06
ACC0233,ACC0270,1093.31,D060,60.71.161.33,UK,0.3,2025-09-21 11:14:21
ACC0253,ACC0111,1291.62,D018,20.235.114.228,Panama,0.85,2025-09-13 13:03:34
ACC0040,ACC0043,1525.09,D097,93.109.34.128,UAE,0.4,2025-10-06 03:54:09
ACC0209,ACC0283,7772.43,D093,217.17.160.37,Cayman Islands,0.9,2025-09-28 02:23:16
ACC0213,ACC0058,1676.82,D071,13.72.186.106,Germany,0.25,2025-09-28 01:31:47
ACC0242,ACC0255,1647.85,D034,255.195.242.116,Singapore,0.35,2025-09-12 00:08:44
ACC0110,ACC0201,1586.24,D048,24.29.89.164,UAE,0.4,2025-09-15 07:11:00
ACC0064,ACC0270,580.8,D082,67.69.111.145,UAE,0.4,2025-10-05 00:42:48
ACC0176,ACC0014,1515.48,D076,53.218.195.50,Germany,0.25,2025-09-22 07:44:22
ACC0259,ACC0076,908.07,D010,117.29.33.75,Canada,0.2,2025-09-13 15:04:11
ACC0151,ACC0067,820.42,D067,222.103.171.15,France,0.3,2025-09-28 05:46:14
ACC0122,ACC0253,876.39,D051,21.142.187.34,Panama,0.85,2025-09-17 12:18:40
ACC0066,ACC0219,1878.3,D100,233.24.143.236,USA,0.2,2025-09-21 17:17:18
ACC0185,ACC0200,185.88,D051,16.108.49.185,UAE,0.4,2025-10-03 23:24:36
ACC0038,ACC0165,208.89,D096,65.75.239.97,Canada,0.2,2025-09-29 03:05:44
ACC0027,ACC0221,374.97,D066,134.170.226.134,France,0.3,2025-10-02 11:06:42
ACC0288,ACC0074,1968.0,D080,84.201.20.39,Canada,0.2,2025-09-23 14:37:52
ACC0156,ACC0284,1970.44,D001,97.86.70.132,France,0.3,2025-10-08 13:41:47
ACC0271,ACC0070,431.8,D053,167.195.41.23,USA,0.2,2025-09-16 19:57:21
ACC0190,ACC0232,10523.64,D089,215.84.83.156,Cayman Islands,0.9,2025-09-20 16:21:03
ACC0009,ACC0232,1616.58,D033,163.190.156.169,UAE,0.4,2025-10-02 06:45:33
ACC0294,ACC0193,1662.26,D100,204.163.200.196,Singapore,0.35,2025-10-04 00:04:41
ACC0046,ACC0268,1075.18,D038,108.173.253.155,Germany,0.25,2025-09-23 21:44:20
ACC0076,ACC0170,595.87,D073,237.89.155.168,UK,0.3,2025-09-21 07:06:57
ACC0090,ACC0098,1679.98,D014,67.85.209.46,Germany,0.25,2025-10-02 17:24:15
ACC0207,ACC0289,821.56,D072,152.131.49.111,USA,0.2,2025-09-17 13:42:50
ACC0235,ACC0214,356.09,D004,153.251.195.68,India,0.25,2025-10-07 02:24:02
ACC0113,ACC0167,1816.64,D086,240.253.143.45,UAE,0.4,2025-10-09 02:21:18
ACC0009,ACC0146,1920.44,D001,40.46.240.187,Cayman Islands,0.9,2025-10-09 08:18:50
ACC0223,ACC0175,1611.12,D004,113.161.205.101,France,0.3,2025-10-08 06:57:11
ACC0076,ACC0223,196.06,D085,156.106.98.114,Singapore,0.35,2025-09-15 09:23:13
ACC0111,ACC0008,1619.4,D072,222.185.235.47,India,0.25,2025-09-21 02:15:50
ACC0271,ACC0161,1961.14,D074,74.225.59.208,Cayman Islands,0.9,2025-09-24 19:41:47
ACC0205,ACC0278,1179.35,D020,227.140.79.170,Canada,0.2,2025-09-13 19:49:20
ACC0016,ACC0085,11.95,D062,141.121.163.110,Canada,0.2,2025-09-30 18:06:56
ACC0033,ACC0029,1012.76,D015,181.59.218.166,Panama,0.85,2025-09-28 02:40:55
ACC0014,ACC0025,1060.35,D009,81.30.85.171,Panama,0.85,2025-10-11 07:13:37
ACC0038,ACC0165,821.5,D007,171.143.60.233,India,0.25,2025-10-10 03:10:55
ACC0227,ACC0211,110.1,D081,173.81.79.14,Germany,0.25,2025-10-05 21:35:38
ACC0226,ACC0227,787.57,D077,251.124.236.45,Singapore,0.35,2025-10-01 10:20:55
ACC0211,ACC0067,695.66,D077,33.200.233.135,Germany,0.25,2025-10-04 20:58:35
ACC0197,ACC0025,1401.57,D021,206.209.77.15,UAE,0.4,2025-10-01 03:25:39
ACC0269,ACC0274,1940.89,D034,126.69.32.249,UK,0.3,2025-09-18 07:07:51
ACC0161,ACC0184,413.21,D092,112.37.129.149,Germany,0.25,2025-09-15 16:46:53
ACC0238,ACC0006,1359.29,D027,51.10.107.38,Germany,0.25,2025-09-22 11:34:02
ACC0217,ACC0122,273.39,D066,156.98.106.41,Cayman Islands,0.9,2025-09-21 02:22:52
ACC0112,ACC0230,600.49,D010,22.195.53.231,France,0.3,2025-10-09 22:55:21
ACC0166,ACC0025,17261.92,D019,80.82.23.70,Panama,0.85,2025-10-03 18:52:40
ACC0105,ACC0129,946.09,D014,46.241.128.199,Panama,0.85,2025-10-06 02:42:29
ACC0263,ACC0088,37.89,D024,33.234.135.238,UK,0.3,2025-10-10 10:47:27
ACC0275,ACC0094,529.59,D014,117.53.156.149,Canada,0.2,2025-09-28 08:51:11
ACC0252,ACC0225,1734.5,D030,220.148.72.234,Panama,0.85,2025-09-17 10:31:54
ACC0264,ACC0091,822.77,D070,156.202.125.255,Cayman Islands,0.9,2025-09-12 23:15:58
ACC0253,ACC0279,811.53,D093,40.126.132.189,Panama,0.85,2025-09-14 19:44:16
ACC0207,ACC0255,1041.37,D031,230.212.13.103,Panama,0.85,2025-09-11 23:11:14
ACC0193,ACC0277,1321.23,D019,67.171.99.93,UK,0.3,2025-09-19 14:03:56
ACC0045,ACC0202,39.52,D087,124.249.36.185,Cayman Islands,0.9,2025-09-24 17:12:18
ACC0208,ACC0292,1050.45,D020,54.28.156.45,UK,0.3,2025-09-27 18:00:14
ACC0291,ACC0204,1910.23,D059,146.207.184.78,UAE,0.4,2025-09-23 06:36:51
ACC0221,ACC0278,1737.47,D037,42.238.245.19,France,0.3,2025-09-27 22:04:09
ACC0018,ACC0118,871.97,D085,193.187.74.139,France,0.3,2025-09-26 00:36:52
ACC0067,ACC0153,1693.81,D078,151.171.26.175,Cayman Islands,0.9,2025-09-15 22:26:51
ACC0146,ACC0178,1019.99,D058,202.243.19.187,France,0.3,2025-10-03 06:50:20
ACC0047,ACC0183,1791.44,D023,109.132.60.148,Canada,0.2,2025-09-20 22:09:23
ACC0014,ACC0232,1562.69,D036,26.194.170.179,Panama,0.85,2025-10-04 06:08:27
ACC0254,ACC0273,1088.53,D064,157.244.121.139,Panama,0.85,2025-10-05 23:52:28
ACC0079,ACC0067,1157.84,D041,201.19.212.174,France,0.3,2025-10-07 16:33:10
ACC0163,ACC0269,1290.66,D001,212.70.104.23,Panama,0.85,2025-09-24 22:21:11
ACC0016,ACC0185,768.07,D097,185.126.155.19,Panama,0.85,2025-09-13 08:15:19
ACC0064,ACC0086,360.06,D036,228.105.78.74,France,0.3,2025-09-20 17:15:26
ACC0269,ACC0202,794.19,D059,221.218.166.85,UAE,0.4,2025-09-20 20:54:26
ACC0127,ACC0069,1481.33,D088,212.110.222.231,France,0.3,2025-09-22 15:26:33
ACC0100,ACC0280,686.97,D074,30.185.184.244,UK,0.3,2025-09-27 18:34:22
ACC0096,ACC0273,1447.62,D098,55.243.251.97,Cayman Islands,0.9,2025-09-30 17:52:16
ACC0086,ACC0295,1892.67,D022,187.66.97.145,Panama,0.85,2025-10-11 08:51:45
ACC0190,ACC0053,221.36,D029,104.103.16.253,France,0.3,2025-10-05 15:01:36
ACC0266,ACC0135,655.51,D050,203.134.207.184,France,0.3,2025-09-25 19:17:54
ACC0134,ACC0115,620.17,D001,234.182.238.141,Canada,0.2,2025-10-09 20:46:35
ACC0039,ACC0058,12823.14,D062,158.70.78.213,Panama,0.85,2025-09-13 16:28:36
ACC0045,ACC0187,622.09,D027,126.37.93.221,Panama,0.85,2025-09-27 18:26:21
ACC0104,ACC0055,738.56,D028,219.117.131.196,Germany,0.25,2025-10-07 07:40:47
ACC0050,ACC0122,19397.0,D055,253.226.48.188,Panama,0.85,2025-09-17 03:40:49
ACC0146,ACC0045,362.88,D005,145.252.41.188,Cayman Islands,0.9,2025-10-10 13:59:06
ACC0269,ACC0243,1214.09,D072,203.132.11.79,USA,0.2,2025-09-29 09:08:38
ACC0067,ACC0121,1120.03,D066,112.51.237.45,France,0.3,2025-09-27 22:04:57
ACC0286,ACC0220,1911.54,D054,159.139.116.212,USA,0.2,2025-10-03 16:35:43
ACC0276,ACC0227,1726.56,D036,190.96.140.96,Singapore,0.35,2025-09-25 10:20:16
ACC0278,ACC0174,849.71,D094,231.91.211.192,UAE,0.4,2025-10-11 15:30:56
ACC0148,ACC0092,616.04,D065,40.31.217.187,Germany,0.25,2025-10-02 15:20:43
ACC0171,ACC0014,17024.32,D018,173.68.160.175,Panama,0.85,2025-09-23 02:58:05
ACC0038,ACC0122,1600.63,D017,27.63.11.92,UK,0.3,2025-09-28 08:36:39
ACC0247,ACC0018,1270.5,D067,198.56.184.35,Canada,0.2,2025-09-25 15:20:33
ACC0156,ACC0146,1237.65,D067,168.193.135.46,France,0.3,2025-10-06 02:37:20
ACC0114,ACC0217,1441.53,D058,115.48.201.11,India,0.25,2025-09-18 03:43:05
ACC0188,ACC0264,1839.29,D095,253.255.27.144,Germany,0.25,2025-09-22 11:03:49
ACC0089,ACC0279,388.94,D014,61.165.46.234,Germany,0.25,2025-09-12 04:49:04
ACC0157,ACC0048,1479.21,D008,143.72.116.77,Panama,0.85,2025-10-05 14:55:01
ACC0082,ACC0105,7475.89,D092,113.142.190.32,Panama,0.85,2025-10-03 23:52:28
ACC0091,ACC0093,933.88,D045,102.153.170.78,India,0.25,2025-10-05 08:16:15
ACC0070,ACC0195,1884.85,D020,168.33.140.219,UAE,0.4,2025-10-03 21:00:55
ACC0196,ACC0284,791.07,D031,56.193.122.255,UK,0.3,2025-09-17 17:27:27
ACC0241,ACC0090,1378.09,D009,211.193.196.65,India,0.25,2025-10-09 06:14:12
ACC0299,ACC0096,371.76,D004,254.155.242.167,Cayman Islands,0.9,2025-09-22 06:00:25
ACC0211,ACC0088,1600.81,D013,159.29.173.87,Panama,0.85,2025-09-23 07:50:27
ACC0284,ACC0282,1794.45,D019,103.189.72.212,Canada,0.2,2025-10-09 21:31:22
ACC0277,ACC0105,1880.0,D041,41.135.195.175,France,0.3,2025-10-04 08:01:48
ACC0253,ACC0113,586.79,D021,156.95.76.231,Panama,0.85,2025-09-24 04:22:29
ACC0296,ACC0256,369.12,D079,221.227.230.159,UK,0.3,2025-10-03 03:47:54
ACC0002,ACC0096,885.88,D074,94.73.180.240,Germany,0.25,2025-10-10 18:49:59
ACC0240,ACC0270,436.33,D064,219.93.45.158,UK,0.3,2025-10-08 23:02:42
ACC0266,ACC0125,65.88,D017,35.44.213.103,Germany,0.25,2025-10-01 03:15:22
ACC0028,ACC0281,16414.95,D025,165.217.250.185,Panama,0.85,2025-10-04 11:01:47
ACC0266,ACC0258,882.36,D065,187.199.194.190,UAE,0.4,2025-09-29 22:12:01
ACC0264,ACC0183,1278.48,D024,25.214.224.246,Canada,0.2,2025-09-13 19:40:39
ACC0104,ACC0009,480.21,D036,30.218.156.228,Singapore,0.35,2025-10-09 17:09:02
ACC0165,ACC0057,700.31,D059,254.63.233.196,UK,0.3,2025-10-09 13:15:49
ACC0048,ACC0012,1289.39,D100,247.196.251.160,Germany,0.25,2025-09-28 18:18:07
ACC0013,ACC0048,961.16,D039,198.140.59.24,Canada,0.2,2025-10-11 13:41:21
ACC0101,ACC0003,1984.44,D074,185.161.137.33,Panama,0.85,2025-10-11 09:44:52
ACC0059,ACC0075,1270.25,D051,39.63.50.40,USA,0.2,2025-10-04 04:54:16
ACC0210,ACC0239,116.47,D097,200.182.32.39,Germany,0.25,2025-09-17 07:52:49
ACC0196,ACC0207,14262.62,D014,124.44.195.97,Cayman Islands,0.9,2025-10-07 13:04:28
ACC0225,ACC0128,1496.08,D026,85.156.59.120,UAE,0.4,2025-09-30 07:37:36
ACC0173,ACC0107,1324.07,D069,234.180.217.87,USA,0.2,2025-10-07 03:33:52
ACC0054,ACC0077,360.51,D098,15.212.152.184,Singapore,0.35,2025-10-01 00:31:13
ACC0269,ACC0072,1157.09,D044,44.48.162.83,USA,0.2,2025-09-30 02:08:34
ACC0066,ACC0009,1404.25,D076,99.194.107.224,Canada,0.2,2025-09-15 01:28:48
ACC0001,ACC0110,1196.44,D092,187.159.137.220,UAE,0.4,2025-09-12 16:28:25
ACC0050,ACC0118,292.34,D059,249.101.150.93,UK,0.3,2025-10-08 01:17:22
ACC0188,ACC0199,19122.69,D040,16.46.133.248,Cayman Islands,0.9,2025-09-14 11:15:49
ACC0217,ACC0064,332.29,D047,136.81.25.52,UAE,0.4,2025-10-10 22:31:39
ACC0032,ACC0227,868.13,D093,15.115.68.43,UK,0.3,2025-09-17 23:55:38
ACC0145,ACC0272,691.36,D084,231.50.221.234,UK,0.3,2025-09-12 05:23:33
ACC0114,ACC0147,10447.8,D005,254.137.154.244,Panama,0.85,2025-10-03 18:34:08
ACC0189,ACC0217,139.12,D040,183.209.99.105,UAE,0.4,2025-09-25 16:39:50
ACC0218,ACC0089,964.35,D032,224.217.74.128,Singapore,0.35,2025-10-02 22:25:34
ACC0002,ACC0057,128.2,D006,210.141.41.19,France,0.3,2025-09-21 21:59:32
ACC0014,ACC0212,209.75,D071,205.251.33.135,Canada,0.2,2025-09-19 17:09:41
ACC0217,ACC0265,36.13,D006,196.181.103.124,France,0.3,2025-09-17 01:41:48
ACC0076,ACC0016,1948.66,D093,128.31.60.140,UK,0.3,2025-09-13 22:01:21
ACC0210,ACC0232,117.23,D014,95.30.22.218,Canada,0.2,2025-09-25 19:47:18
ACC0185,ACC0272,607.47,D036,54.39.190.60,India,0.25,2025-09-13 01:26:48
ACC0009,ACC0290,704.38,D056,183.100.124.119,Germany,0.25,2025-10-02 16:57:01
ACC0130,ACC0255,7984.47,D004,165.113.50.220,Cayman Islands,0.9,2025-10-03 04:35:27
ACC0131,ACC0224,1648.15,D051,159.26.144.71,Panama,0.85,2025-09-18 13:36:16
ACC0244,ACC0010,1959.85,D005,118.35.89.94,USA,0.2,2025-10-10 11:09:53
ACC0013,ACC0035,899.39,D015,129.41.243.74,USA,0.2,2025-09-13 16:04:51
ACC0011,ACC0135,1092.32,D075,27.220.193.154,Canada,0.2,2025-09-24 22:37:11
ACC0294,ACC0002,1338.74,D041,91.210.54.20,Canada,0.2,2025-09-24 06:16:06
ACC0257,ACC0020,1296.7,D076,137.247.243.111,Singapore,0.35,2025-10-11 06:43:56
ACC0271,ACC0253,1299.57,D082,161.122.185.40,Canada,0.2,2025-10-01 23:34:49
ACC0196,ACC0285,213.09,D096,254.35.48.65,Singapore,0.35,2025-10-05 09:34:41
ACC0147,ACC0026,1146.33,D063,222.54.205.92,India,0.25,2025-10-03 01:34:56
ACC0094,ACC0108,1342.77,D095,159.155.243.39,France,0.3,2025-10-11 11:54:07
ACC0229,ACC0008,338.63,D009,254.179.45.16,Singapore,0.35,2025-09-22 06:17:27
ACC0240,ACC0027,1641.43,D066,53.37.32.115,India,0.25,2025-09-14 12:33:12
ACC0082,ACC0015,199.21,D081,249.149.251.214,Singapore,0.35,2025-09-15 22:04:05
ACC0121,ACC0190,1147.41,D088,236.209.159.124,UAE,0.4,2025-09-18 23:22:20
ACC0058,ACC0043,1464.6,D057,170.160.84.247,USA,0.2,2025-10-06 12:40:49
ACC0016,ACC0037,1789.39,D070,45.51.204.40,Panama,0.85,2025-10-03 18:21:24
ACC0183,ACC0268,1146.46,D066,139.105.122.248,Canada,0.2,2025-09-12 10:00:08
ACC0277,ACC0089,12114.61,D008,180.33.222.225,Panama,0.85,2025-09-20 14:04:52
ACC0097,ACC0195,606.12,D073,205.175.181.31,UK,0.3,2025-09-19 12:27:02
ACC0262,ACC0256,548.13,D087,181.118.153.241,UAE,0.4,2025-10-06 08:34:00
ACC0078,ACC0238,1161.41,D093,248.227.132.180,Panama,0.85,2025-09-14 06:50:52
ACC0137,ACC0023,466.38,D076,241.212.32.212,Cayman Islands,0.9,2025-10-10 01:26:55
ACC0217,ACC0058,97.6,D046,174.73.55.134,Panama,0.85,2025-09-25 15:35:06
ACC0284,ACC0286,1448.5,D029,209.248.127.158,Cayman Islands,0.9,2025-10-01 04:27:07
ACC0094,ACC0150,1770.69,D082,189.173.82.223,USA,0.2,2025-10-11 11:03:41
ACC0193,ACC0197,1443.51,D070,119.16.78.125,Canada,0.2,2025-10-06 16:44:18
ACC0160,ACC0078,33.11,D009,36.108.46.50,India,0.25,2025-09-29 02:50:05
ACC0297,ACC0125,557.68,D081,10.138.156.255,Panama,0.85,2025-09-22 15:12:57
ACC0137,ACC0274,1396.41,D052,20.235.121.45,France,0.3,2025-09-24 09:46:31
ACC0203,ACC0246,895.9,D020,118.15.169.223,France,0.3,2025-09-14 22:26:31
ACC0046,ACC0154,1997.43,D010,239.203.195.73,Canada,0.2,2025-09-29 05:22:11
ACC0084,ACC0105,224.84,D092,194.114.238.10,Panama,0.85,2025-09-28 10:42:26
ACC0096,ACC0128,649.22,D006,112.95.209.222,Singapore,0.35,2025-09-12 22:06:55
ACC0085,ACC0185,996.23,D036,167.34.119.91,Singapore,0.35,2025-09-13 09:20:27
ACC0099,ACC0149,1577.52,D036,226.26.130.203,USA,0.2,2025-10-05 08:44:39
ACC0034,ACC0265,1193.15,D017,149.171.20.149,Singapore,0.35,2025-10-08 02:55:24
ACC0002,ACC0206,299.47,D060,123.79.115.142,France,0.3,2025-09-16 22:24:57
ACC0116,ACC0168,1839.04,D080,252.77.149.118,Germany,0.25,2025-10-11 18:48:05
